1104, 1748, 258, 2006
1105, 117, 62, 179
1106, 1301, 1701, 3002
1107, 1597, 1937, 3534
1108, 800, 164, 964
1109, 320, 999, 1319
1110, 2722, 1177, 3899
1111, 2447, 1231, 3678
1112, 2655, 1258, 3913
1113, 850, 419, 1269
1114, 2060, 524, 2584
1115, 1303, 776, 2079
1116, 1080, 623, 1703
1117, 1345, 622, 1967
1118, 171, 2022, 2193
1119, 180, 2168, 2348
1120, 106, 1340, 1446
1121, 76, 1027, 1103
1122, 261, 2261, 2522
1123, 272, 1665, 1937
1124, 173, 1980, 2153
1125, 318, 2730, 3048
1126, 236, 1668, 1904
1127, 114, 579, 693
1128, 133, 661, 794
1129, 0, 0, 0
1130, 60, 700, 760
1131, 99, 614, 713
1132, 95, 80, 175
1133, 2, 12, 14
1134, 25, 123, 148
1135, 1, 6, 7
1136, 12, 157, 169
1137, 277, 1331, 1608
1138, 0, 0, 0
1139, 121, 922, 1043
1140, 181, 1334, 1515
1141, 41, 417, 458
1142, 234, 1500, 1734
1143, 127, 80, 207
1144, 77, 353, 430
1145, 80, 600, 680
1146, 109, 444, 553
1147, 399, 1753, 2152
1148, 297, 1286, 1583
1149, 121, 899, 1020
1150, 183, 1300, 1483
1151, 584, 1244, 1828
1152, 0, 0, 0
1153, 538, 2078, 2616
1154, 197, 965, 1162
1155, 341, 1901, 2242
1156, 246, 964, 1210
1157, 62, 174, 236
1158, 1, 4, 5
1159, 112, 46, 158
1160, 8, 9, 17
1161, 38, 153, 191
1162, 97, 89, 186
1163, 8, 42, 50
1164, 2, 9, 11
1165, 119, 377, 496
1166, 244, 950, 1194
1167, 0, 0, 0
1168, 244, 1018, 1262
1169, 163, 564, 727
1170, 146, 378, 524
1171, 160, 392, 552
1172, 233, 893, 1126
1173, 0, 0, 0
1174, 121, 611, 732
1175, 58, 246, 304
1176, 146, 361, 507
1177, 44, 221, 265
1178, 400, 1864, 2264
1179, 125, 342, 467
1180, 0, 0, 0
1181, 2, 9, 11
1182, 216, 1097, 1313
1183, 0, 0, 0
1184, 8, 37, 45
1185, 0, 0, 0
1186, 6, 33, 39
1187, 0, 0, 0
1188, 1, 4, 5
1189, 0, 0, 0
1190, 1067, 8529, 9596
1191, 52, 502, 554
1192, 419, 1556, 1975
1193, 3, 11, 14
1194, 59, 575, 634
1195, 193, 768, 961
1196, 0, 0, 0
1197, 88, 346, 434
1198, 170, 1225, 1395
1199, 145, 95, 240
1200, 377, 2346, 2723
1201, 0, 0, 0
1202, 29, 252, 281
1203, 378, 1785, 2163
1204, 0, 0, 0
1205, 110, 417, 527
1206, 37, 230, 267
1207, 79, 328, 407
1208, 227, 894, 1121
1209, 440, 2570, 3010
1210, 333, 1389, 1722
1211, 0, 0, 0
1212, 1334, 2263, 3597
1213, 1, 6, 7
1214, 963, 1225, 2188
1215, 929, 3543, 4472
1216, 561, 1974, 2535
1217, 146, 631, 777
1218, 187, 912, 1099
1219, 64, 319, 383
1220, 9, 205, 214
1221, 7, 163, 170
1222, 24, 1786, 1810
1223, 0, 5, 5
1224, 15, 1115, 1130
1225, 10, 742, 752
1226, 37, 2735, 2772
1227, 43, 3334, 3377
1228, 0, 0, 0
1229, 0, 5, 5
1230, 13, 1021, 1034
1231, 223, 4567, 4790
1232, 33, 667, 700
1233, 45, 931, 976
1234, 52, 1067, 1119
1235, 37, 765, 802
1236, 0, 0, 0
1237, 153, 3140, 3293
1238, 489, 4865, 5354
1239, 180, 2123, 2303
1240, 931, 3549, 4480
1241, 654, 2529, 3183
1242, 96, 1631, 1727
1243, 98, 1825, 1923
1244, 39, 745, 784
1245, 54, 912, 966
1246, 46, 870, 916
1247, 55, 1012, 1067
1248, 112, 1983, 2095
1249, 192, 3522, 3714
1250, 45, 871, 916
1251, 54, 939, 993
1252, 196, 3581, 3777
1253, 54, 994, 1048
1254, 87, 1649, 1736
1255, 33, 573, 606
1256, 22, 429, 451
1257, 0, 0, 0
1258, 36, 661, 697
1259, 0, 0, 0
1260, 0, 0, 0
1261, 453, 3331, 3784
1262, 1505, 10941, 12446
1263, 453, 3302, 3755
1264, 514, 1924, 2438
1265, 5, 19, 24
1266, 344, 1283, 1627
1267, 2446, 2280, 4726
1268, 1497, 1054, 2551
1269, 0, 0, 0
1270, 1626, 1257, 2883
1271, 1690, 1287, 2977
1272, 8, 7, 15
1273, 1769, 1288, 3057
1274, 9, 35, 44
1275, 0, 0, 0
1276, 751, 2467, 3218
1277, 11, 43, 54
1278, 3516, 3103, 6619
1279, 738, 3188, 3926
1280, 1149, 4999, 6148
1281, 790, 3385, 4175
1282, 683, 3004, 3687
1283, 714, 2093, 2807
1284, 755, 2235, 2990
1285, 596, 1562, 2158
1286, 585, 1715, 2300
1287, 989, 3157, 4146
1288, 486, 976, 1462
1289, 108, 175, 283
1290, 438, 843, 1281
1291, 101, 182, 283
1292, 703, 1210, 1913
1293, 488, 877, 1365
1294, 1158, 2687, 3845
1295, 601, 1964, 2565
1296, 1710, 5071, 6781
1297, 750, 2281, 3031
1298, 3, 9, 12
1299, 742, 2366, 3108
1300, 2764, 8941, 11705
1301, 2500, 7950, 10450
1302, 1681, 1973, 3654
1303, 1571, 1561, 3132
1304, 1277, 1031, 2308
1305, 2466, 3411, 5877
1306, 112, 419, 531
1307, 75, 48, 123
1308, 2078, 903, 2981
1309, 11, 17, 28
1310, 362, 295, 657
1311, 982, 1030, 2012
1312, 1767, 1270, 3037
1313, 1716, 1308, 3024
1314, 1993, 2546, 4539
1315, 4646, 1773, 6419
1316, 314, 491, 805
1317, 855, 841, 1696
1318, 386, 605, 991
1319, 1410, 650, 2060
1320, 1735, 1812, 3547
1321, 106, 165, 271
1322, 543, 850, 1393
1323, 265, 285, 550
1324, 3983, 2065, 6048
1325, 4559, 1876, 6435
1326, 9311, 2141, 11452
1327, 14170, 2405, 16575
1328, 0, 0, 0
1329, 12831, 1489, 14320
1330, 2438, 261, 2699
1331, 1381, 447, 1828
1332, 7, 1, 8
1333, 544, 215, 759
1334, 1494, 558, 2052
1335, 211, 4903, 5114
1336, 20, 477, 497
1337, 72, 1556, 1628
1338, 0, 0, 0
1339, 13, 643, 656
1340, 43, 2051, 2094
1341, 455, 2286, 2741
1342, 372, 2354, 2726
1343, 188, 956, 1144
1344, 233, 2614, 2847
1345, 251, 1228, 1479
1346, 88, 69, 157
1347, 72, 452, 524
1348, 195, 1238, 1433
1349, 191, 1207, 1398
1350, 41, 261, 302
1351, 1514, 4878, 6392
1352, 1403, 4441, 5844
1353, 922, 2952, 3874
1354, 643, 2046, 2689
1355, 743, 2370, 3113
1356, 3854, 4898, 8752
1357, 2946, 3898, 6844
1358, 1822, 2058, 3880
1359, 3834, 4324, 8158
1360, 0, 0, 0
1361, 2183, 2747, 4930
1362, 68, 192, 260
1363, 216, 312, 528
1364, 2820, 10530, 13350
1365, 276, 1021, 1297
1366, 0, 8, 8
1367, 68, 55, 123
1368, 399, 128, 527
1369, 6705, 687, 7392
1370, 4790, 406, 5196
1371, 8481, 845, 9326
1372, 9066, 714, 9780
1373, 2737, 191, 2928
1374, 637, 434, 1071
1375, 765, 179, 944
1376, 1309, 143, 1452
1377, 1578, 167, 1745
1378, 5732, 1597, 7329
1379, 264, 166, 430
1380, 9598, 1101, 10699
1381, 4819, 454, 5273
1382, 10057, 1264, 11321
1383, 4294, 365, 4659
1384, 3834, 411, 4245
1385, 2719, 259, 2978
1386, 1565, 139, 1704
1387, 4813, 1637, 6450
1388, 2708, 1092, 3800
1389, 3631, 234, 3865
1390, 3394, 229, 3623
1391, 7689, 485, 8174
1392, 3126, 214, 3340
1393, 4141, 353, 4494
1394, 2720, 913, 3633
1395, 1470, 408, 1878
1396, 1307, 240, 1547
1397, 0, 0, 0
1398, 0, 0, 0
1399, 10779, 2127, 12906
1400, 1221, 608, 1829
1401, 225, 516, 741
1402, 0, 0, 0
1403, 3341, 3570, 6911
1404, 307, 452, 759
1405, 7, 29, 36
1406, 1, 6, 7
1407, 3624, 8291, 11915
1408, 1188, 1776, 2964
1409, 1067, 1615, 2682
1410, 2201, 1476, 3677
1411, 33266, 10612, 43878
1412, 15, 2, 17
1413, 0, 0, 0
1414, 0, 0, 0
1415, 2595, 445, 3040
1416, 1829, 184, 2013
1417, 122, 5, 127
1418, 1913, 218, 2131
1419, 3688, 2357, 6045
1420, 666, 557, 1223
1421, 3227, 501, 3728
1422, 1003, 216, 1219
1423, 5816, 1693, 7509
1424, 4519, 1418, 5937
1425, 2171, 416, 2587
1426, 2409, 821, 3230
1427, 1488, 303, 1791
1428, 3440, 433, 3873
1429, 4404, 644, 5048
1430, 7867, 2407, 10274
1431, 7260, 1854, 9114
1432, 181, 51, 232
1433, 1724, 697, 2421
1434, 3028, 786, 3814
1435, 0, 17, 17
1436, 17, 548, 565
1437, 2, 62, 64
1438, 847, 147, 994
1439, 628, 79, 707
1440, 932, 146, 1078
1441, 0, 0, 0
1442, 0, 0, 0
1443, 0, 0, 0
1444, 45, 2, 47
1445, 5, 3, 8
1446, 230, 47, 277
1447, 462, 16, 478
1448, 71, 71, 142
1449, 2318, 562, 2880
1450, 1373, 474, 1847
1451, 1704, 216, 1920
1452, 296, 129, 425
1453, 1060, 72, 1132
1454, 246, 19, 265
1455, 6911, 409, 7320
1456, 169, 39, 208
1457, 0, 0, 0
1458, 5478, 1292, 6770
1459, 3907, 1346, 5253
1460, 2808, 851, 3659
1461, 8072, 5469, 13541
1462, 4616, 2053, 6669
1463, 3995, 1871, 5866
1464, 6542, 3801, 10343
1465, 113, 881, 994
1466, 2, 18, 20
1467, 3, 30, 33
1468, 310, 2513, 2823
1469, 228, 1407, 1635
1470, 299, 1823, 2122
1471, 1629, 3254, 4883
1472, 15, 1282, 1297
1473, 2, 193, 195
1474, 4, 342, 346
1475, 3, 359, 362
1476, 2192, 4899, 7091
1477, 1815, 6154, 7969
1478, 3838, 13151, 16989
1479, 1141, 3656, 4797
1480, 2030, 1031, 3061
1481, 381, 1694, 2075
1482, 53, 292, 345
1483, 0, 0, 0
1484, 1831, 6888, 8719
1485, 190, 714, 904
1486, 5572, 537, 6109
1487, 8240, 994, 9234
1488, 733, 31, 764
1489, 0, 0, 0
1490, 2506, 105, 2611
1491, 0, 0, 0
1492, 0, 0, 0
